1,Root,2017-08-21,11:55:02,UtilityUser,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
2,Root,2017-08-21,11:59:39,MasterBom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
3,Root,2017-08-21,12:00:44,MasterProdMat,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
4,Root,2017-08-21,12:00:47,MasterProdStamping,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
5,Root,2017-08-21,12:00:48,MasterProdWip,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
6,Root,2017-08-21,12:00:54,MasterProdGA,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
7,Root,2017-08-21,12:00:57,MasterProdStoreRoom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
8,Root,2017-08-21,12:01:01,MasterProdDelivery,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
9,Root,2017-08-21,12:01:09,MasterProdWeld,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
10,Root,2017-08-21,12:56:49,MasterBom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
11,Root,2017-08-21,12:59:26,MasterProdMat,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
12,Root,2017-08-21,13:00:24,MasterBom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
13,Root,2017-08-21,14:17:05,MasterBom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
14,Root,2017-08-21,14:34:26,MasterBom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
15,Root,2017-08-21,14:34:27,MasterProdMat,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
16,Root,2017-08-21,14:34:29,UtilityUserTR,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
17,Root,2017-08-21,14:34:31,UtilityPartner,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
18,Root,2017-08-21,14:34:33,UtilityPartner2,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
19,Root,2017-08-21,14:34:34,UtilityCust,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
20,Root,2017-08-21,14:34:37,MasterProdStamping,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
21,Root,2017-08-21,14:34:39,MasterProdWeld,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
22,Root,2017-08-21,14:34:42,MasterProdStoreRoom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
23,Root,2017-08-21,14:34:43,MasterProdDelivery,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
24,Root,2017-08-21,14:34:45,MasterProdWeld,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
25,Root,2017-08-21,14:34:46,MasterProdWip,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
26,Root,2017-08-21,14:34:47,MasterProdStamping,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
27,Root,2017-08-21,14:34:49,MasterProdMat,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
28,Root,2017-08-21,14:34:50,MasterBom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
29,Root,2017-08-21,14:34:52,MasterProdGA,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
30,Root,2017-08-21,14:34:56,MasterProdStoreRoom,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
31,Root,2017-08-21,14:34:57,MasterProdDelivery,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
32,Root,2017-08-21,14:47:02,UtilityUser,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
33,Root,2017-08-21,15:22:11,UtilityCust,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
34,Root,2017-08-21,15:22:17,UtilityUserTR,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
35,Root,2017-08-21,15:24:41,UtilityPartner,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
36,Root,2017-08-21,15:24:44,UtilityPartner2,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
37,Root,2017-08-22,07:34:02,Login,192.168.20.152,1
38,Root,2017-08-22,08:00:33,UtilityUser,192.168.20.152,1
39,Root,2017-08-22,08:00:45,UtilityUser,192.168.20.152,1
40,Root,2017-08-22,08:01:08,Material_in,192.168.20.152,1
41,Root,2017-08-22,09:09:33,Login,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
42,Root,2017-08-22,09:09:37,Material_in,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
43,Root,2017-08-22,14:41:05,Material_in,2001:0:9d38:6abd:3cad:f12b:899f:a354,1
44,Root,2017-08-23,07:33:53,Login,2001:0:9d38:90d7:89f:2403:3f57:eb67,1
45,Root,2017-08-23,07:38:25,Material_in,2001:0:9d38:90d7:89f:2403:3f57:eb67,1
46,Root,2017-08-23,08:36:07,Material_in,2001:0:9d38:90d7:89f:2403:3f57:eb67,1
47,Root,2017-08-23,09:02:12,Material_in,2001:0:9d38:90d7:89f:2403:3f57:eb67,1
48,Root,2017-08-23,10:34:10,Material_out,192.168.121.187,1
49,Root,2017-08-23,10:35:18,Material_return,192.168.121.187,1
50,Root,2017-08-25,07:36:09,Login,2001:0:9d38:90d7:3054:2b01:3f57:eb67,1
51,Root,2017-08-25,07:56:36,Material_in,,1
52,Root,2017-08-25,08:26:51,Material_in,2001:0:9d38:90d7:3054:2b01:3f57:eb67,1
53,Root,2017-08-25,09:12:22,Login,192.168.20.152,1
54,Root,2017-08-25,09:12:26,Material_in,192.168.20.152,1
55,Root,2017-08-28,08:00:28,Login,2001:0:9d38:6abd:1c05:26da:3f57:eb67,1
56,Root,2017-08-28,08:00:34,Material_in,2001:0:9d38:6abd:1c05:26da:3f57:eb67,1
57,Root,2017-08-28,08:02:18,Login,192.168.20.152,1
58,Root,2017-08-28,08:02:21,Material_in,192.168.20.152,1
59,Root,2017-08-28,15:58:48,NGMaterial_in,2001:0:9d38:6abd:1c05:26da:3f57:eb67,1
60,Root,2017-08-29,07:34:30,Login,2001:0:9d38:6abd:c93:26da:9a00:a905,1
61,Root,2017-08-29,07:35:37,NGMaterial_in,,1
62,Root,2017-08-29,07:35:41,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
63,Root,2017-08-29,08:20:40,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
64,Root,2017-08-29,09:31:21,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
65,Root,2017-08-29,09:36:43,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
66,Root,2017-08-29,09:42:59,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
67,Root,2017-08-29,09:43:18,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
68,Root,2017-08-29,10:06:29,NGMaterial_in,,1
69,Root,2017-08-29,11:22:39,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
70,Root,2017-08-29,13:38:57,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
71,Root,2017-08-29,13:46:44,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
72,Root,2017-08-29,13:51:28,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
73,Root,2017-08-29,13:51:33,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
74,Root,2017-08-29,13:51:39,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
75,Root,2017-08-29,13:51:46,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
76,Root,2017-08-29,13:51:49,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
77,Root,2017-08-29,15:37:29,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
78,Root,2017-08-29,16:15:42,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
79,Root,2017-08-29,16:35:59,Logout,NULL,0
80,Root,2017-08-30,07:39:15,Login,2001:0:9d38:6abd:c93:26da:9a00:a905,1
81,Root,2017-08-30,07:39:22,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
82,Root,2017-08-30,07:42:41,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
83,Root,2017-08-30,07:43:51,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
84,Root,2017-08-30,07:44:06,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
85,Root,2017-08-30,07:45:08,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
86,Root,2017-08-30,07:45:17,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
87,Root,2017-08-30,07:45:25,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
88,Root,2017-08-30,07:48:36,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
89,Root,2017-08-30,07:53:32,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
90,Root,2017-08-30,07:54:38,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
91,Root,2017-08-30,07:57:17,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
92,Root,2017-08-30,07:57:42,UtilityUser,2001:0:9d38:6abd:c93:26da:9a00:a905,1
93,Root,2017-08-30,08:00:31,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
94,Root,2017-08-30,08:07:26,UtilityUser,2001:0:9d38:6abd:c93:26da:9a00:a905,1
95,Root,2017-08-30,08:07:38,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
96,Root,2017-08-30,08:26:09,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
97,Root,2017-08-30,08:26:12,UtilityUser,2001:0:9d38:6abd:c93:26da:9a00:a905,1
98,Root,2017-08-30,08:26:30,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
99,Root,2017-08-30,08:26:34,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
100,Root,2017-08-30,08:33:49,UtilityUser,2001:0:9d38:6abd:c93:26da:9a00:a905,1
101,Root,2017-08-30,08:34:02,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
102,Root,2017-08-30,08:54:04,UtilityUser,2001:0:9d38:6abd:c93:26da:9a00:a905,1
103,Root,2017-08-30,08:54:19,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
104,Root,2017-08-30,09:38:51,Login,192.168.121.187,1
105,Root,2017-08-30,09:39:04,Material_out,192.168.121.187,1
106,Root,2017-08-30,09:39:52,Material_out,192.168.121.187,1
107,Root,2017-08-30,09:46:48,Material_out,192.168.121.187,1
108,Root,2017-08-30,10:03:21,Material_out,192.168.121.187,1
109,Root,2017-08-30,10:41:46,Material_in,192.168.121.187,1
110,Root,2017-08-30,10:41:52,Material_out,192.168.121.187,1
111,Root,2017-08-30,11:03:55,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
112,Root,2017-08-30,11:05:32,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
113,Root,2017-08-30,11:31:27,Material_out,192.168.121.187,1
114,Root,2017-08-30,13:34:17,Material_in,,1
115,Root,2017-08-30,13:57:05,Material_out,192.168.121.187,1
116,Root,2017-08-30,14:04:28,Material_out,192.168.121.187,1
117,Root,2017-08-30,15:00:26,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
118,Root,2017-08-30,15:01:59,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
119,Root,2017-08-30,15:02:25,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
120,Root,2017-08-30,15:02:48,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
121,Root,2017-08-30,15:03:01,NGMaterial_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
122,Root,2017-08-30,15:03:20,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
123,Root,2017-08-30,16:17:16,Material_out,192.168.121.187,1
124,Root,2017-08-31,07:53:19,Login,2001:0:9d38:6abd:c93:26da:9a00:a905,1
125,Root,2017-08-31,07:53:31,Material_in,2001:0:9d38:6abd:c93:26da:9a00:a905,1
126,Root,2017-08-31,09:01:55,Login,192.168.121.187,1
127,Root,2017-08-31,09:01:59,Material_out,192.168.121.187,1
128,Root,2017-08-31,10:39:11,Material_out,192.168.121.187,1
129,Root,2017-08-31,10:46:03,Material_out,192.168.121.187,1
130,Root,2017-08-31,10:49:13,Material_out,192.168.121.187,1
131,Root,2017-08-31,10:53:16,Material_out,192.168.121.187,1
132,Root,2017-08-31,11:12:21,Material_in,192.168.121.187,1
133,Root,2017-08-31,11:12:22,Material_out,192.168.121.187,1
134,Root,2017-08-31,11:47:58,Material_out,192.168.121.187,1
135,Root,2017-08-31,13:04:04,Material_in,2001:0:9d38:6abd:ce2:26da:9176:290d,1
136,Root,2017-08-31,16:36:13,Logout,NULL,0
137,Root,2017-09-04,07:49:01,Login,192.168.121.187,1
138,Root,2017-09-04,07:49:12,Material_out,192.168.121.187,1
139,Root,2017-09-04,10:01:54,Material_out,192.168.121.187,1
140,Root,2017-09-04,10:55:27,Material_out,192.168.121.187,1
141,Root,2017-09-04,13:08:22,Material_out,192.168.121.187,1
142,Root,2017-09-04,14:19:48,Material_out,192.168.121.187,1
143,Root,2017-09-04,16:16:35,Material_out,192.168.121.187,1
144,Root,2017-09-04,16:22:42,Material_out,192.168.121.187,1
145,Root,2017-09-04,17:04:31,Material_in,192.168.121.187,1
146,Root,2017-09-04,17:04:35,Material_out,192.168.121.187,1
147,Root,2017-09-04,17:04:50,Material_out,192.168.121.187,1
148,Root,2017-09-05,07:38:26,Login,192.168.121.187,1
149,Root,2017-09-05,07:43:49,Material_in,192.168.121.187,1
150,Root,2017-09-05,07:44:00,Material_out,192.168.121.187,1
151,Root,2017-09-05,07:44:07,Material_out,192.168.121.187,1
152,Root,2017-09-05,09:50:34,Material_out,192.168.121.187,1
153,Root,2017-09-05,09:50:38,Material_out,192.168.121.187,1
154,Root,2017-09-05,10:09:16,Material_out,192.168.121.187,1
155,Root,2017-09-05,10:11:18,Material_out,192.168.121.187,1
156,Root,2017-09-05,10:20:45,Login,2001:0:9d38:90d7:282f:14d8:4b0c:671,1
157,Root,2017-09-05,10:26:26,Material_out,192.168.121.187,1
158,Root,2017-09-05,10:26:33,Material_out,192.168.121.187,1
159,Root,2017-09-05,10:41:12,Material_out,192.168.121.187,1
160,Root,2017-09-05,10:41:31,Material_out,192.168.121.187,1
161,Root,2017-09-05,11:05:36,Material_out,192.168.121.187,1
162,Root,2017-09-05,11:06:44,Material_out,192.168.121.187,1
163,Root,2017-09-05,11:30:59,Material_out,192.168.121.187,1
164,Root,2017-09-05,11:48:42,Material_out,192.168.121.187,1
165,Root,2017-09-05,12:06:16,Material_out,192.168.121.187,1
166,Root,2017-09-05,12:55:30,Material_in,2001:0:9d38:90d7:282f:14d8:4b0c:671,1
167,Root,2017-09-05,14:00:35,Material_out,192.168.121.187,1
168,Root,2017-09-05,15:20:06,Material_out,192.168.121.187,1
169,Root,2017-09-05,15:27:01,Material_out,192.168.121.187,1
170,Root,2017-09-05,15:57:22,Material_out,192.168.121.187,1
171,Root,2017-09-05,16:23:13,Material_out,192.168.121.187,1
172,Root,2017-09-05,16:39:14,Material_out,192.168.121.187,1
173,Root,2017-09-05,16:45:56,Material_out,192.168.121.187,1
174,Root,2017-09-05,16:46:50,Material_out,192.168.121.187,1
175,Root,2017-09-05,16:47:19,Material_out,192.168.121.187,1
176,Root,2017-09-05,16:47:48,Material_out,192.168.121.187,1
177,Root,2017-09-05,16:47:54,Material_out,192.168.121.187,1
178,Root,2017-09-05,16:48:17,Material_out,192.168.121.187,1
179,Root,2017-09-05,16:52:06,Material_out,192.168.121.187,1
180,Root,2017-09-05,16:52:19,Material_out,192.168.121.187,1
181,Root,2017-09-05,16:52:29,Material_out,192.168.121.187,1
182,Root,2017-09-05,16:52:39,Material_out,192.168.121.187,1
183,Root,2017-09-05,16:52:42,Material_out,192.168.121.187,1
184,Root,2017-09-05,16:52:46,Material_out,192.168.121.187,1
185,Root,2017-09-05,16:53:18,Material_out,192.168.121.187,1
186,Root,2017-09-05,16:57:21,Material_out,192.168.121.187,1
187,Root,2017-09-05,16:57:42,Material_out,192.168.121.187,1
188,Root,2017-09-05,16:57:51,Material_out,192.168.121.187,1
189,Root,2017-09-06,07:38:03,Login,2001:0:9d38:90d7:282f:14d8:4b0c:671,1
190,Root,2017-09-06,07:39:58,Login,192.168.121.187,1
191,Root,2017-09-06,07:40:02,Material_out,192.168.121.187,1
192,Root,2017-09-06,07:40:50,Material_out,192.168.121.187,1
193,Root,2017-09-06,07:41:07,Material_return,192.168.121.187,1
194,Root,2017-09-06,07:41:12,Material_out,192.168.121.187,1
195,Root,2017-09-06,07:42:01,Material_out,192.168.121.187,1
196,Root,2017-09-06,07:42:16,Material_out,192.168.121.187,1
197,Root,2017-09-06,07:42:30,Material_out,192.168.121.187,1
198,Root,2017-09-06,07:44:52,Logout,NULL,0
199,Root,2017-09-06,07:45:08,Login,192.168.121.187,1
200,Root,2017-09-06,07:45:11,Material_out,192.168.121.187,1
201,Root,2017-09-06,07:45:45,Material_out,192.168.121.187,1
202,Root,2017-09-06,07:48:41,UtilityUser,192.168.121.187,1
203,Root,2017-09-06,07:49:18,UtilityUser,192.168.121.187,1
204,Root,2017-09-06,07:52:38,Logout,NULL,0
205,Qc,2017-09-06,07:52:45,Login,192.168.121.187,1
206,Qc,2017-09-06,07:53:49,Logout,NULL,0
207,Root,2017-09-06,07:53:56,Login,192.168.121.187,1
208,Root,2017-09-06,07:53:59,UtilityUser,192.168.121.187,1
209,Root,2017-09-06,07:55:26,UtilityUser,192.168.121.187,1
210,Root,2017-09-06,07:55:33,Logout,NULL,0
211,Qc,2017-09-06,07:55:42,Login,192.168.121.187,1
212,Qc,2017-09-06,07:55:46,Material_out,192.168.121.187,1
213,Qc,2017-09-06,07:55:57,Logout,NULL,0
214,Root,2017-09-06,07:56:04,Login,192.168.121.187,1
215,Root,2017-09-06,07:56:06,UtilityUser,192.168.121.187,1
216,Root,2017-09-06,07:56:15,Logout,NULL,0
217,Qc,2017-09-06,07:56:20,Login,192.168.121.187,1
218,Qc,2017-09-06,07:56:22,Material_out,192.168.121.187,1
219,Root,2017-09-06,08:07:26,NGMaterial_in,2001:0:9d38:90d7:282f:14d8:4b0c:671,1
220,Qc,2017-09-06,08:08:18,Logout,NULL,0
221,Root,2017-09-06,08:08:24,Login,192.168.121.187,1
222,Root,2017-09-06,08:08:26,Material_out,192.168.121.187,1
223,Root,2017-09-06,08:10:12,UtilityUser,192.168.121.187,1
224,Root,2017-09-06,08:10:45,Logout,NULL,0
225,Taryudi,2017-09-06,08:10:51,Login,192.168.121.187,1
226,Taryudi,2017-09-06,08:10:54,Material_out,192.168.121.187,1
227,Taryudi,2017-09-06,08:11:09,Material_out,192.168.121.187,1
228,Taryudi,2017-09-06,08:11:12,Logout,NULL,0
229,Root,2017-09-06,08:11:19,Login,192.168.121.187,1
230,Root,2017-09-06,08:11:23,UtilityUser,192.168.121.187,1
231,Root,2017-09-06,08:11:26,Material_out,192.168.121.187,1
232,Root,2017-09-06,08:15:53,Material_out,192.168.121.187,1
233,Root,2017-09-06,08:16:23,Logout,NULL,0
234,Taryudi,2017-09-06,08:16:31,Login,192.168.121.187,1
235,Taryudi,2017-09-06,08:16:34,Material_out,192.168.121.187,1
236,Taryudi,2017-09-06,08:16:42,Material_out,192.168.121.187,1
237,Taryudi,2017-09-06,08:24:58,Logout,NULL,0
238,Root,2017-09-06,08:25:04,Login,192.168.121.187,1
239,Root,2017-09-06,08:25:07,Material_out,192.168.121.187,1
240,Root,2017-09-06,08:26:08,Material_out,192.168.121.187,1
241,Root,2017-09-06,08:26:46,Material_out,192.168.121.187,1
242,Root,2017-09-06,08:26:47,Logout,NULL,0
243,Qc,2017-09-06,08:26:52,Login,192.168.121.187,1
244,Qc,2017-09-06,08:26:56,Material_out,192.168.121.187,1
245,Root,2017-09-06,08:28:05,NGMaterial_in,2001:0:9d38:90d7:282f:14d8:4b0c:671,1
246,Qc,2017-09-06,08:29:54,Material_out,192.168.121.187,1
247,Qc,2017-09-06,08:29:57,Logout,NULL,0
248,Taryudi,2017-09-06,08:30:03,Login,192.168.121.187,1
249,Taryudi,2017-09-06,08:30:06,Material_out,192.168.121.187,1
250,Taryudi,2017-09-06,08:32:03,Material_out,192.168.121.187,1
251,Taryudi,2017-09-06,08:32:06,Logout,NULL,0
252,Root,2017-09-06,08:32:19,Login,192.168.121.187,1
253,Root,2017-09-06,08:32:22,Material_out,192.168.121.187,1
254,Root,2017-09-06,08:32:39,Material_out,192.168.121.187,1
255,Root,2017-09-06,08:32:41,Material_out,192.168.121.187,1
256,Root,2017-09-06,08:32:44,Material_out,192.168.121.187,1
257,Root,2017-09-06,08:33:11,Material_out,192.168.121.187,1
258,Root,2017-09-06,08:33:23,Material_out,192.168.121.187,1
259,Root,2017-09-06,08:33:54,Material_out,192.168.121.187,1
260,Root,2017-09-06,08:38:26,Material_out,192.168.121.187,1
261,Root,2017-09-06,08:39:19,Material_out,192.168.121.187,1
262,Root,2017-09-06,08:41:29,Material_out,192.168.121.187,1
263,Root,2017-09-06,08:41:34,Logout,NULL,0
264,Taryudi,2017-09-06,08:41:50,Login,192.168.121.187,1
265,Taryudi,2017-09-06,08:41:54,Material_out,192.168.121.187,1
266,Taryudi,2017-09-06,08:42:47,Material_out,192.168.121.187,1
267,Taryudi,2017-09-06,08:42:50,Logout,NULL,0
268,Qc,2017-09-06,08:43:08,Login,192.168.121.187,1
269,Qc,2017-09-06,08:43:11,Material_out,192.168.121.187,1
270,Qc,2017-09-06,08:43:19,Material_out,192.168.121.187,1
271,Qc,2017-09-06,08:48:21,Material_out,192.168.121.187,1
272,Qc,2017-09-06,08:55:38,Material_out,192.168.121.187,1
273,Qc,2017-09-06,08:58:38,Material_out,192.168.121.187,1
274,Qc,2017-09-06,08:58:57,Material_out,192.168.121.187,1
275,Qc,2017-09-06,08:59:09,Logout,NULL,0
276,Root,2017-09-06,08:59:17,Login,192.168.121.187,1
277,Root,2017-09-06,08:59:20,Material_out,192.168.121.187,1
278,Root,2017-09-06,08:59:33,UtilityUser,192.168.121.187,1
279,Root,2017-09-06,08:59:41,Material_in,192.168.121.187,1
280,Root,2017-09-06,08:59:43,Material_out,192.168.121.187,1
281,Root,2017-09-06,09:03:23,Material_out,192.168.121.187,1
282,Root,2017-09-06,09:10:31,Material_out,192.168.121.187,1
283,Root,2017-09-06,09:10:38,Material_out,192.168.121.187,1
284,Root,2017-09-06,09:24:28,Material_out,192.168.121.187,1
285,Root,2017-09-06,09:24:59,Material_out,192.168.121.187,1
286,Root,2017-09-06,09:25:35,Material_out,192.168.121.187,1
287,Root,2017-09-06,09:26:30,Material_out,192.168.121.187,1
288,Root,2017-09-06,09:26:35,Material_out,192.168.121.187,1
289,Root,2017-09-06,09:31:55,Material_out,192.168.121.187,1
290,Root,2017-09-06,09:36:05,Material_out,192.168.121.187,1
291,Root,2017-09-06,09:36:10,Material_out,192.168.121.187,1
292,Root,2017-09-06,09:36:16,Material_out,192.168.121.187,1
293,Root,2017-09-06,09:36:51,Material_out,192.168.121.187,1
294,Root,2017-09-06,09:39:29,Material_out,192.168.121.187,1
295,Root,2017-09-06,09:39:49,Material_out,192.168.121.187,1
296,Root,2017-09-06,09:40:21,Material_out,192.168.121.187,1
